CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
713276733,1,45,F,4,Graduate,Single,Less than $40K,Blue,36,3,1,3,3562.0,2107,1455.0,0.394,4490,90,0.667,0.592,9.7154e-05,0.9999
718503108,1,40,M,3,Unknown,Married,$120K +,Blue,26,3,3,1,14046.0,1994,12052.0,0.437,3792,77,0.604,0.142,0.00012373,0.99988
709273383,1,54,F,0,Unknown,Married,Unknown,Blue,36,3,1,2,8294.0,696,7598.0,0.806,4136,77,1.2,0.084,5.1951e-05,0.99995
710039208,1,57,F,3,Unknown,Single,Unknown,Blue,40,3,3,1,2111.0,966,1145.0,0.923,3871,87,0.706,0.458,0.00012373,0.99988
766381908,1,49,F,4,High School,Married,Less than $40K,Blue,42,4,1,4,2473.0,1263,1210.0,0.71,4597,80,0.6,0.511,0.00016112,0.99984
716930133,1,43,F,3,High School,Unknown,Less than $40K,Blue,36,3,3,2,1824.0,0,1824.0,0.797,4594,86,0.654,0.0,0.00018145,0.99982
712826208,1,39,F,2,Graduate,Married,$40K - $60K,Blue,26,5,1,2,2575.0,1424,1151.0,0.543,1487,33,0.737,0.553,5.5077e-05,0.99994
714304458,1,44,M,3,High School,Married,$60K - $80K,Blue,36,2,2,1,3605.0,0,3605.0,0.594,6800,78,0.814,0.0,6.9242e-05,0.99993
712171158,1,42,F,2,High School,Married,Less than $40K,Blue,30,6,1,1,3124.0,0,3124.0,0.879,4986,79,0.795,0.0,3.2288e-05,0.99997
713104458,0,46,M,2,Graduate,Single,$40K - $60K,Blue,31,3,3,5,7869.0,0,7869.0,0.692,998,25,0.562,0.0,0.99888,0.00111805
712841883,0,50,M,3,College,Single,$80K - $120K,Silver,36,3,3,2,34516.0,2517,31999.0,0.735,7155,66,0.65,0.073,0.99394,0.00606
799498158,1,31,M,1,Post-Graduate,Married,$60K - $80K,Blue,22,5,1,3,2685.0,1580,1105.0,0.727,1642,36,0.636,0.588,0.00010231,0.9999
778882758,1,55,F,2,Unknown,Married,Unknown,Blue,36,5,5,4,3602.0,2013,1589.0,0.839,1935,47,1.474,0.559,0.00063344,0.99937
708693558,1,50,F,3,High School,Single,Less than $40K,Silver,38,3,2,2,12569.0,2167,10402.0,0.634,7344,95,0.696,0.172,0.00010374,0.9999
713380308,1,42,F,4,Uneducated,Single,Less than $40K,Blue,36,6,2,1,1734.0,0,1734.0,0.593,4092,76,1.054,0.0,7.4017e-05,0.99993
714317058,1,52,M,2,Graduate,Married,$60K - $80K,Blue,36,2,3,1,4752.0,2437,2315.0,0.601,3946,63,0.75,0.513,0.00010848,0.99989
771989733,1,37,M,2,Unknown,Single,$40K - $60K,Blue,26,4,1,2,3664.0,1449,2215.0,0.712,4413,65,0.548,0.395,6.054e-05,0.99994
799707858,1,50,F,1,High School,Married,Less than $40K,Blue,42,6,1,2,7115.0,2000,5115.0,0.769,3584,57,0.966,0.281,5.0256e-05,0.99995
717368208,0,49,M,1,Graduate,Single,$120K +,Blue,36,6,2,4,26723.0,0,26723.0,0.716,2138,43,0.593,0.0,0.99675,0.00325077
713730108,1,48,M,4,Post-Graduate,Divorced,$60K - $80K,Blue,38,3,2,2,11596.0,1258,10338.0,0.426,4686,67,0.675,0.108,0.00014046,0.99986
711772983,1,43,M,2,High School,Single,$60K - $80K,Blue,35,5,2,2,1849.0,1293,556.0,0.835,4678,71,0.972,0.699,0.00011065,0.99989
719430483,1,51,M,3,College,Married,$120K +,Blue,40,3,3,2,34516.0,1476,33040.0,0.763,14145,119,0.776,0.043,0.00018146,0.99982
716159958,1,49,M,2,Unknown,Married,$60K - $80K,Blue,36,2,1,2,6224.0,1329,4895.0,0.74,14238,93,0.755,0.214,6.054e-05,0.99994
779008158,1,54,F,4,Graduate,Single,Less than $40K,Blue,43,3,1,4,2191.0,1655,536.0,1.008,4961,71,0.821,0.755,0.00016574,0.99983
789487308,1,48,M,2,Doctorate,Single,$60K - $80K,Blue,39,3,2,2,10033.0,0,10033.0,0.644,4106,78,0.902,0.0,0.00016471,0.99984
789485433,1,42,M,4,College,Married,$80K - $120K,Blue,34,3,2,3,34516.0,668,33848.0,0.678,1698,67,0.763,0.019,0.00019519,0.9998
789052308,0,40,M,3,Graduate,Unknown,$40K - $60K,Blue,28,6,2,2,4323.0,0,4323.0,0.817,2451,38,0.727,0.0,0.99161,0.00839
709990983,1,49,F,3,Post-Graduate,Married,$40K - $60K,Blue,36,6,2,2,5918.0,842,5076.0,0.56,1292,26,0.733,0.142,0.00013897,0.99986
716455683,1,40,F,3,High School,Single,Less than $40K,Gold,36,3,2,3,15534.0,726,14808.0,0.556,1279,28,0.867,0.047,0.00022248,0.99978
778910883,0,53,M,2,Unknown,Married,$80K - $120K,Blue,34,4,3,2,1837.0,875,962.0,0.58,2169,43,0.654,0.476,0.99497,0.00503
713941158,1,47,F,1,High School,Unknown,Less than $40K,Blue,36,6,5,1,5222.0,2517,2705.0,0.569,4433,81,0.588,0.482,0.00011056,0.99989
720425508,1,43,M,5,Graduate,Single,$80K - $120K,Blue,36,1,1,3,7196.0,696,6500.0,0.839,8689,93,0.898,0.097,9.5638e-05,0.9999
711994458,1,47,F,4,High School,Married,Unknown,Blue,39,6,4,0,1537.0,0,1537.0,0.712,4234,75,0.786,0.0,8.1758e-05,0.99992
710533233,0,38,F,1,Graduate,Married,Less than $40K,Blue,29,3,3,4,1438.3,0,1438.3,0.508,2139,47,0.567,0.0,0.99794,0.00205937
709188108,1,45,M,2,Graduate,Single,$60K - $80K,Silver,33,4,2,2,34516.0,1529,32987.0,0.609,13940,105,0.81,0.044,0.00010284,0.9999
787591008,1,42,M,3,Uneducated,Divorced,$60K - $80K,Blue,34,2,1,1,2289.0,1195,1094.0,0.651,4955,83,0.627,0.522,3.5437e-05,0.99996
716354883,0,59,F,0,Graduate,Unknown,Unknown,Blue,49,2,3,2,9076.0,0,9076.0,0.899,3048,53,0.656,0.0,0.99356,0.00644
708821733,0,43,F,3,Unknown,Single,$40K - $60K,Silver,36,2,3,4,19713.0,531,19182.0,0.792,8301,70,0.591,0.027,0.99812,0.00187593
757863258,1,45,F,4,Graduate,Unknown,Less than $40K,Blue,38,2,2,1,2396.0,887,1509.0,0.604,7480,84,0.787,0.37,7.1987e-05,0.99993
808747233,0,50,M,2,Doctorate,Married,$120K +,Silver,45,6,3,3,34516.0,0,34516.0,0.771,2573,55,0.719,0.0,0.99748,0.00252095
712760208,1,42,F,4,Graduate,Married,Unknown,Blue,31,3,2,1,6751.0,1192,5559.0,0.776,7921,93,0.55,0.177,7.1987e-05,0.99993
720124758,0,49,M,3,Uneducated,Married,$80K - $120K,Blue,40,5,4,3,2509.0,450,2059.0,0.654,2239,47,0.621,0.179,0.99744,0.0025563
713067033,1,37,M,2,Uneducated,Single,Unknown,Blue,28,5,3,3,7147.0,1424,5723.0,0.821,2539,50,1.273,0.199,0.00031104,0.99969
772231233,1,41,F,2,Graduate,Married,Less than $40K,Blue,30,6,2,4,2157.0,721,1436.0,0.769,4250,85,0.889,0.334,0.00032656,0.99967
771546708,1,46,F,2,Graduate,Single,Less than $40K,Blue,34,2,2,1,1438.3,0,1438.3,0.74,5013,81,1.025,0.0,6.864e-05,0.99993
716975583,1,42,F,2,Unknown,Single,$40K - $60K,Blue,34,4,4,3,2471.0,1658,813.0,0.682,4406,62,0.676,0.671,0.00040183,0.9996
713736333,0,41,F,3,Uneducated,Married,$40K - $60K,Blue,36,1,3,4,3606.0,0,3606.0,0.37,1829,41,0.519,0.0,0.99819,0.00181217
717930483,0,37,M,2,Graduate,Single,$120K +,Blue,25,3,3,0,5616.0,0,5616.0,0.995,1564,31,0.476,0.0,0.98515,0.01485
712607583,1,56,M,1,College,Divorced,$80K - $120K,Blue,36,3,3,3,34516.0,1477,33039.0,1.234,2395,50,0.724,0.043,0.00027607,0.99972
713388108,0,62,F,0,High School,Unknown,Less than $40K,Blue,51,4,2,3,5210.0,0,5210.0,0.64,2162,36,0.161,0.0,0.99378,0.00622
779072733,1,36,F,2,College,Married,Less than $40K,Blue,17,5,2,2,1971.0,0,1971.0,0.613,4979,77,0.571,0.0,0.00011066,0.99989
778426608,1,52,M,4,Graduate,Married,$80K - $120K,Blue,32,4,3,3,1438.3,702,736.3,0.805,1805,53,0.606,0.488,0.00031726,0.99968
715028283,1,54,M,1,Graduate,Married,$80K - $120K,Blue,46,3,3,2,15554.0,2497,13057.0,1.027,2836,61,0.605,0.161,0.00016883,0.99983
767354208,1,48,M,4,Graduate,Married,$80K - $120K,Blue,41,4,2,1,14322.0,0,14322.0,0.602,3993,75,0.531,0.0,7.1987e-05,0.99993
715762083,1,46,M,0,Uneducated,Single,$60K - $80K,Silver,36,6,3,2,30501.0,2030,28471.0,0.56,2525,45,0.5,0.067,0.0001434,0.99986
712667958,1,40,M,4,Uneducated,Single,$120K +,Blue,36,4,3,2,5773.0,2024,3749.0,0.977,3732,71,0.972,0.351,0.00019396,0.99981
778770783,1,42,M,4,High School,Married,$80K - $120K,Blue,30,6,1,0,29801.0,1916,27885.0,0.781,990,21,0.909,0.064,2.0713e-05,0.99998
712979133,0,55,M,4,High School,Married,$80K - $120K,Blue,41,2,2,2,27560.0,900,26660.0,1.031,646,10,0.25,0.033,0.99146,0.00854
801502008,1,37,M,1,Graduate,Married,$60K - $80K,Blue,31,5,1,2,20144.0,1195,18949.0,0.67,14287,106,0.828,0.059,5.1697e-05,0.99995
779090883,1,42,F,2,Unknown,Unknown,Less than $40K,Blue,23,6,3,1,2483.0,1297,1186.0,0.744,3478,64,0.939,0.522,0.00011924,0.99988
714424533,0,41,F,4,Graduate,Married,Less than $40K,Blue,36,6,2,2,1655.0,0,1655.0,0.496,2156,37,0.194,0.0,0.99169,0.00831
713701533,1,51,M,2,Unknown,Married,$80K - $120K,Blue,39,4,3,2,9773.0,1998,7775.0,0.782,3578,71,0.775,0.204,0.00019771,0.9998
721395633,1,53,M,1,Graduate,Single,$80K - $120K,Blue,41,5,3,3,18591.0,994,17597.0,0.737,15063,108,0.662,0.053,0.00028395,0.99972
712732908,1,36,M,4,Graduate,Married,$80K - $120K,Blue,36,5,3,1,2262.0,1450,812.0,0.735,4116,84,0.787,0.641,0.00011377,0.99989
713522058,1,39,F,0,College,Married,Less than $40K,Blue,30,3,2,3,1978.0,871,1107.0,0.636,4299,59,0.844,0.44,0.00015971,0.99984
808756458,1,47,M,3,Graduate,Married,$80K - $120K,Blue,42,6,3,3,13189.0,1205,11984.0,0.708,3821,83,0.66,0.091,0.0003139,0.99969
711935283,0,55,M,5,Post-Graduate,Single,$80K - $120K,Blue,47,3,1,4,1438.3,0,1438.3,0.414,1427,36,0.333,0.0,0.99482,0.00518
772687983,1,53,M,3,Graduate,Single,$60K - $80K,Blue,43,5,3,3,8404.0,1498,6906.0,0.922,4811,56,0.556,0.178,0.0003139,0.99969
716452083,1,56,F,4,Unknown,Married,Less than $40K,Blue,46,5,3,2,4271.0,1150,3121.0,1.064,2052,50,0.724,0.269,0.00020735,0.99979
716029158,1,59,M,0,Unknown,Married,$60K - $80K,Blue,36,6,4,5,4230.0,1366,2864.0,0.63,1480,35,0.458,0.323,0.0010174,0.99898
713503983,1,55,F,3,College,Married,$40K - $60K,Blue,36,5,1,3,2240.0,1231,1009.0,0.637,3623,71,0.69,0.55,9.3457e-05,0.99991
714408933,0,44,M,4,Graduate,Single,$80K - $120K,Blue,36,4,2,2,10834.0,0,10834.0,0.522,2249,51,0.594,0.0,0.99169,0.00831
712827258,1,37,M,3,Uneducated,Married,$40K - $60K,Blue,25,5,0,3,1438.3,0,1438.3,1.023,5046,77,0.925,0.0,3.6573e-05,0.99996
715058433,1,43,F,4,Uneducated,Married,Less than $40K,Blue,36,5,3,3,3006.0,879,2127.0,0.759,5125,87,0.74,0.292,0.0003262,0.99967
714043833,1,37,F,3,Graduate,Single,Less than $40K,Blue,36,5,2,4,3685.0,1396,2289.0,0.974,3016,85,0.809,0.379,0.00033886,0.99966
719841708,1,45,M,0,Uneducated,Single,$80K - $120K,Blue,36,1,4,3,20356.0,2031,18325.0,0.752,15180,121,0.806,0.1,0.00032257,0.99968
715015683,1,44,M,2,Graduate,Single,$40K - $60K,Blue,34,5,3,1,5331.0,1993,3338.0,0.777,1766,39,0.625,0.374,0.00010848,0.99989
714771708,1,36,F,0,College,Unknown,Unknown,Blue,26,5,3,3,4692.0,0,4692.0,0.837,4281,69,0.643,0.0,0.00025239,0.99975
819352983,1,49,M,3,Unknown,Unknown,$120K +,Blue,44,5,2,2,21620.0,2008,19612.0,0.691,1300,33,0.5,0.093,0.00012982,0.99987
720119808,1,42,M,3,High School,Married,$80K - $120K,Blue,36,3,2,2,24126.0,948,23178.0,0.616,3342,52,0.677,0.039,0.00011482,0.99989
719464758,1,52,F,1,College,Single,Less than $40K,Blue,43,5,2,3,1438.3,604,834.3,0.81,4219,83,0.694,0.42,0.0001747,0.99983
711644508,1,34,M,2,Uneducated,Single,$80K - $120K,Blue,36,3,2,0,12182.0,1136,11046.0,0.753,2295,63,0.5,0.093,4.317e-05,0.99996
711181608,1,50,F,2,Graduate,Unknown,Less than $40K,Blue,40,3,2,3,1606.0,0,1606.0,0.824,4129,68,0.744,0.0,0.00019143,0.99981
778284783,1,44,M,5,Unknown,Married,$60K - $80K,Blue,34,5,3,2,2791.0,1979,812.0,0.807,4617,70,0.628,0.709,0.00020412,0.9998
826421958,0,46,F,1,High School,Married,Less than $40K,Blue,42,5,4,1,1438.3,0,1438.3,0.637,1843,44,0.63,0.0,0.99171,0.00829
809378133,1,43,F,3,Uneducated,Single,Less than $40K,Blue,38,6,1,2,1521.0,0,1521.0,0.791,4880,79,0.549,0.0,5.8763e-05,0.99994
709039533,1,43,F,3,Unknown,Unknown,Less than $40K,Blue,24,6,1,4,5544.0,1095,4449.0,0.572,3829,55,0.964,0.198,0.00018025,0.99982
802666083,1,48,F,2,Uneducated,Unknown,Less than $40K,Blue,42,3,2,2,2055.0,0,2055.0,1.064,3656,63,0.75,0.0,0.00011703,0.99988
713573508,0,41,M,4,Graduate,Unknown,$40K - $60K,Silver,32,4,2,4,16509.0,425,16084.0,0.356,1740,43,0.387,0.026,0.99678,0.00322004
719530158,1,57,M,1,Graduate,Single,$60K - $80K,Blue,44,3,3,2,9843.0,1273,8570.0,0.563,3677,66,0.571,0.129,0.00016883,0.99983
712961658,1,45,F,4,Uneducated,Married,Less than $40K,Blue,32,1,1,1,3335.0,2238,1097.0,0.644,5321,78,0.95,0.671,3.5816e-05,0.99996
789362058,1,52,M,4,Uneducated,Married,$60K - $80K,Blue,42,3,2,0,5693.0,0,5693.0,0.928,4003,64,0.684,0.0,4.5275e-05,0.99995
710382108,1,39,F,3,Post-Graduate,Married,Less than $40K,Blue,19,5,1,2,2452.0,2423,29.0,0.778,4204,63,0.8,0.988,6.7249e-05,0.99993
712434708,0,52,F,3,High School,Married,Less than $40K,Blue,39,5,3,2,3302.0,2517,785.0,0.705,2682,47,0.516,0.762,0.99452,0.00548
717380133,1,65,M,0,High School,Single,$40K - $60K,Blue,36,6,4,1,3305.0,1909,1396.0,0.371,4218,72,0.636,0.578,0.00010936,0.99989
713591283,1,36,F,3,Uneducated,Married,Unknown,Blue,23,6,6,1,2161.0,1404,757.0,0.68,4389,77,0.878,0.65,9.1362e-05,0.99991
709224858,1,53,M,2,Post-Graduate,Married,$80K - $120K,Blue,36,5,1,2,3610.0,1629,1981.0,0.821,1652,40,0.481,0.451,6.4807e-05,0.99994
715268508,1,42,M,3,Graduate,Married,$40K - $60K,Gold,36,3,2,5,23981.0,1399,22582.0,0.712,14840,125,0.761,0.058,0.00067538,0.99932
711751533,1,47,F,4,Graduate,Married,Less than $40K,Blue,37,3,1,3,2447.0,1973,474.0,0.476,4784,75,0.562,0.806,9.7154e-05,0.9999
714173808,1,44,F,4,Graduate,Single,Less than $40K,Blue,34,5,1,2,4214.0,1249,2965.0,0.542,1389,34,0.478,0.296,5.7762e-05,0.99994
719469333,1,33,F,1,High School,Single,Less than $40K,Blue,25,6,3,4,6193.0,695,5498.0,0.632,2456,69,0.725,0.112,0.00047086,0.99953
818239983,1,53,M,2,Unknown,Divorced,$80K - $120K,Blue,48,2,1,2,15594.0,1590,14004.0,0.679,13016,118,0.616,0.102,6.054e-05,0.99994
739317558,1,48,M,5,Graduate,Married,$80K - $120K,Blue,35,4,3,3,9030.0,2369,6661.0,0.662,4899,84,0.867,0.262,0.00031231,0.99969
715153158,1,41,M,4,Uneducated,Single,$40K - $60K,Blue,36,4,3,4,3636.0,1884,1752.0,0.924,4254,79,0.491,0.518,0.0005564,0.99944
712662783,0,43,F,2,College,Married,Unknown,Blue,36,1,2,6,3793.0,2517,1276.0,0.512,2577,57,0.629,0.664,0.99896,0.00103551
709019283,1,47,M,1,College,Married,$80K - $120K,Blue,39,2,3,1,5660.0,2210,3450.0,0.583,7867,100,0.695,0.39,9.8992e-05,0.9999
802822833,1,51,M,3,Uneducated,Unknown,$80K - $120K,Blue,45,5,2,2,21328.0,0,21328.0,0.783,3825,76,0.949,0.0,0.00012144,0.99988
721129383,1,53,F,1,Doctorate,Married,Less than $40K,Blue,36,3,1,2,3128.0,2517,611.0,0.696,2361,42,0.826,0.805,7.4811e-05,0.99993
718579833,1,39,F,3,Graduate,Unknown,Less than $40K,Blue,26,2,2,1,5325.0,2488,2837.0,0.926,13674,101,0.836,0.467,7.1226e-05,0.99993
779658408,1,48,M,2,Graduate,Single,$40K - $60K,Blue,31,6,3,3,3261.0,1730,1531.0,0.682,4242,65,0.667,0.531,0.00030251,0.9997
712459233,1,59,F,1,Post-Graduate,Married,$40K - $60K,Blue,46,5,3,3,1944.0,1346,598.0,1.052,1960,57,0.727,0.692,0.00033411,0.99967
710292333,0,44,F,3,High School,Married,Unknown,Blue,36,3,3,4,7772.0,0,7772.0,0.896,2618,52,0.576,0.0,0.99808,0.00191647
716411358,1,43,F,3,Uneducated,Single,Less than $40K,Blue,36,5,5,3,2652.0,0,2652.0,0.665,4676,78,0.773,0.0,0.00036048,0.99964
714615258,0,32,M,1,High School,Single,$40K - $60K,Blue,36,6,3,2,4819.0,2134,2685.0,0.834,9330,64,0.882,0.443,0.99395,0.00605
709229358,1,46,F,5,Uneducated,Single,Less than $40K,Blue,38,6,1,4,2601.0,1604,997.0,0.853,4835,80,0.702,0.617,0.00016776,0.99983
718655808,1,44,F,3,Uneducated,Married,Less than $40K,Silver,36,3,3,2,12944.0,1200,11744.0,0.839,16161,105,0.944,0.093,0.0001734,0.99983
788694558,1,53,F,3,Uneducated,Single,Less than $40K,Blue,40,5,2,3,1438.3,661,777.3,0.573,4463,87,0.812,0.46,0.00020424,0.9998
789733008,1,39,F,2,High School,Married,Unknown,Blue,27,6,2,2,10723.0,1529,9194.0,1.426,2938,63,0.703,0.143,0.00011065,0.99989
779808333,1,48,F,2,Graduate,Single,Less than $40K,Blue,38,2,1,2,8881.0,1901,6980.0,0.808,15530,110,0.692,0.214,5.5077e-05,0.99994
717322833,1,55,M,2,Unknown,Single,$80K - $120K,Blue,36,5,2,2,10604.0,1988,8616.0,0.644,1578,30,0.579,0.187,0.00012511,0.99987
712555233,1,59,F,0,Graduate,Single,$40K - $60K,Blue,48,4,1,2,4205.0,710,3495.0,0.504,2023,38,0.727,0.169,4.7263e-05,0.99995
714360033,1,62,M,1,High School,Married,$40K - $60K,Blue,43,5,1,3,4450.0,1444,3006.0,0.465,1326,44,0.419,0.324,8.453e-05,0.99992
711942783,1,41,F,3,High School,Married,Less than $40K,Blue,28,3,1,3,2354.0,1909,445.0,0.833,4048,61,0.848,0.811,9.3448e-05,0.99991
720314583,1,54,M,2,Unknown,Married,$80K - $120K,Blue,44,4,1,2,12902.0,1860,11042.0,0.492,1273,33,0.375,0.144,6.054e-05,0.99994
768196008,1,54,M,1,Uneducated,Single,$60K - $80K,Blue,48,5,2,3,14948.0,2158,12790.0,0.844,3094,56,1.0,0.144,0.00018475,0.99982
715052583,1,45,M,3,Doctorate,Single,$60K - $80K,Silver,34,3,3,1,27494.0,879,26615.0,0.671,14375,112,0.672,0.032,0.00014718,0.99985
716938383,1,41,M,4,Unknown,Married,$80K - $120K,Blue,28,3,2,3,34516.0,0,34516.0,0.743,3811,61,0.743,0.0,0.00022068,0.99978
716645883,1,47,M,2,Unknown,Unknown,$60K - $80K,Blue,36,3,2,2,13867.0,0,13867.0,0.659,4297,68,0.744,0.0,0.00012511,0.99987
711427458,1,44,F,5,Graduate,Married,Unknown,Blue,35,4,1,2,6273.0,978,5295.0,2.275,1359,25,1.083,0.156,5.6861e-05,0.99994
711515433,1,55,F,2,Unknown,Single,Less than $40K,Blue,36,3,1,2,2850.0,2517,333.0,0.625,4320,85,0.735,0.883,6.054e-05,0.99994
719894433,0,43,F,4,Unknown,Married,Less than $40K,Blue,24,6,2,3,1679.0,951,728.0,0.706,2492,43,0.593,0.566,0.99549,0.00451007
811697958,1,50,F,4,Unknown,Married,Less than $40K,Blue,45,4,1,4,1488.0,755,733.0,0.783,4451,65,0.711,0.507,0.00018218,0.99982
714714558,1,37,F,2,Uneducated,Single,$40K - $60K,Blue,27,1,3,2,3050.0,2517,533.0,1.177,4698,75,0.923,0.825,0.00018494,0.99982
715357308,1,44,M,2,Graduate,Married,$60K - $80K,Blue,36,3,1,2,4141.0,1424,2717.0,0.574,3512,65,0.477,0.344,5.5077e-05,0.99994
713597658,0,36,F,3,Uneducated,Single,Less than $40K,Blue,22,3,3,1,2784.0,2378,406.0,0.525,2021,57,0.676,0.854,0.99143,0.00857
716370258,1,49,F,3,Graduate,Single,Less than $40K,Blue,36,5,3,3,2188.0,1067,1121.0,0.618,4537,66,0.435,0.488,0.0003139,0.99969
711199008,1,38,M,2,Unknown,Married,$40K - $60K,Blue,31,3,2,2,2919.0,2192,727.0,1.073,2399,57,0.966,0.751,0.00012511,0.99987
710102208,1,56,M,2,Graduate,Single,$60K - $80K,Blue,36,3,2,2,18776.0,0,18776.0,0.81,4464,75,0.596,0.0,0.00011382,0.99989
715023333,1,39,M,2,Uneducated,Married,Less than $40K,Blue,34,4,2,4,3702.0,1118,2584.0,1.04,2585,64,0.778,0.302,0.00033577,0.99966
816476658,0,54,F,2,Unknown,Married,Unknown,Blue,49,2,4,3,1812.0,1798,14.0,0.735,2921,44,0.692,0.992,0.99752,0.00248146
804577833,1,44,F,2,Graduate,Married,Less than $40K,Blue,39,5,1,0,6861.0,2101,4760.0,0.464,3974,63,0.909,0.306,2.0316e-05,0.99998
718469658,1,37,F,2,Uneducated,Married,Unknown,Blue,22,4,3,3,7927.0,996,6931.0,0.521,4094,85,0.771,0.126,0.00031104,0.99969
710429358,1,57,M,1,High School,Married,$40K - $60K,Blue,48,5,1,3,2544.0,1927,617.0,0.939,1346,30,0.364,0.757,8.453e-05,0.99992
789237333,1,47,M,4,Post-Graduate,Divorced,$60K - $80K,Blue,36,4,2,5,20237.0,1593,18644.0,0.811,15041,102,1.0,0.079,0.00069714,0.9993
713389233,1,49,F,3,High School,Single,Unknown,Silver,36,3,2,2,31631.0,0,31631.0,0.632,3418,58,0.758,0.0,0.00010374,0.9999
710832108,1,52,F,2,Unknown,Single,$40K - $60K,Blue,44,2,3,3,9017.0,2359,6658.0,0.895,4552,81,0.8,0.262,0.00033251,0.99967
717585858,1,35,F,4,High School,Single,Unknown,Blue,24,5,2,4,16915.0,1679,15236.0,0.834,2795,55,0.833,0.099,0.00033294,0.99967
712912233,1,50,F,0,Post-Graduate,Divorced,Less than $40K,Blue,36,3,4,1,3468.0,2221,1247.0,0.783,14222,122,0.627,0.64,0.00013237,0.99987
779926608,1,50,F,2,High School,Married,Less than $40K,Blue,36,6,2,1,1438.3,0,1438.3,0.909,4697,82,0.907,0.0,6.6728e-05,0.99993
711099408,1,35,F,4,High School,Single,Less than $40K,Blue,25,5,2,3,2684.0,1658,1026.0,0.669,4657,76,1.0,0.618,0.00019517,0.9998
716303583,1,55,F,2,Graduate,Unknown,Less than $40K,Blue,36,5,1,2,2712.0,1617,1095.0,0.715,4858,73,0.738,0.596,5.5077e-05,0.99994
710687508,1,65,M,0,High School,Married,Less than $40K,Blue,56,6,3,1,2621.0,1858,763.0,0.987,2148,47,1.043,0.709,9.0493e-05,0.99991
708887433,1,65,M,0,Graduate,Single,Less than $40K,Blue,56,6,1,3,2717.0,0,2717.0,0.736,3150,59,0.475,0.0,7.9494e-05,0.99992
714557583,1,58,F,2,College,Single,Less than $40K,Blue,36,6,4,0,2212.0,1902,310.0,0.691,4976,79,0.975,0.86,7.7964e-05,0.99992
712874433,1,45,M,3,Unknown,Single,Less than $40K,Blue,36,2,1,0,2326.0,642,1684.0,0.814,5413,90,0.765,0.276,2.3172e-05,0.99998
788638908,1,43,F,2,Graduate,Divorced,Less than $40K,Blue,30,4,2,4,2351.0,2127,224.0,0.703,4278,71,0.821,0.905,0.00032656,0.99967
711809283,1,31,M,1,Unknown,Married,Less than $40K,Blue,36,3,3,3,1868.0,1515,353.0,1.359,2229,35,0.667,0.811,0.00031211,0.99969
716186883,1,48,F,4,College,Married,$40K - $60K,Blue,37,3,6,2,1792.0,933,859.0,0.821,4120,78,0.773,0.521,0.00014478,0.99986
718542858,1,50,M,1,High School,Married,$80K - $120K,Blue,36,6,3,2,10588.0,994,9594.0,0.786,4623,84,0.585,0.094,0.00016413,0.99984
721126833,0,51,M,2,High School,Married,$80K - $120K,Blue,41,5,2,3,14902.0,0,14902.0,0.312,2038,39,0.625,0.0,0.99466,0.00534
820036533,1,50,M,4,Unknown,Married,$80K - $120K,Blue,45,2,1,3,34516.0,1466,33050.0,0.693,7223,87,0.611,0.042,0.00010679,0.99989
798553158,0,62,F,1,Graduate,Single,Less than $40K,Blue,56,1,2,1,3109.0,0,3109.0,1.054,5470,72,0.674,0.0,0.98472,0.01528
709150608,1,30,F,0,Unknown,Married,Less than $40K,Blue,19,5,1,4,2898.0,0,2898.0,1.154,2632,64,0.778,0.0,0.00014907,0.99985
787460883,0,41,M,3,Uneducated,Married,$40K - $60K,Blue,28,3,3,4,11091.0,0,11091.0,0.522,1234,34,0.308,0.0,0.99819,0.00181217
814483608,0,47,F,4,Graduate,Divorced,Less than $40K,Blue,42,1,3,3,5798.0,2517,3281.0,0.58,1860,43,0.433,0.434,0.99686,0.00314112
718708908,1,58,M,4,Graduate,Married,$60K - $80K,Blue,36,6,2,4,5967.0,2350,3617.0,0.543,1426,29,0.812,0.394,0.00034248,0.99966
716825808,1,45,F,3,Uneducated,Divorced,Less than $40K,Blue,36,5,1,0,2697.0,2216,481.0,0.681,4063,75,0.786,0.822,2.1676e-05,0.99998
709296558,1,53,M,2,Graduate,Single,$120K +,Blue,36,3,2,2,18551.0,1434,17117.0,1.149,5364,90,0.765,0.077,0.00011382,0.99989
713347608,0,54,F,2,Post-Graduate,Single,Less than $40K,Blue,43,2,3,2,4917.0,0,4917.0,0.972,9442,69,0.917,0.0,0.9953,0.00470167
714965958,1,47,F,4,Post-Graduate,Unknown,$40K - $60K,Blue,36,6,2,3,2216.0,1800,416.0,0.751,4711,83,0.694,0.812,0.00023623,0.99976
